id,ACT_INAC,Calc_Acres,Contact,DATE_ISS,FeatCLS,MINE_STATU,National_I,ORIG_PERM,PERM_ACT,PER_NAME,PER_TYPE,PermitNo,QUAD_DESC,REGION_DES,Shape_Leng,Source,Type_Flag
00000000000000001a87,Released,12.80594433,KY Division of Mine Permits,"1483516800000",SF,RC,KY8984535,"8984335",MT   3  12/06/2021  SU   1  01/04/2017  RN   2  03/06/2020,CLINTWOOD ELKHORN MINING LLC,PERMANENT,"8984535",ELKHORN CITY,PIKEVILLE,4581.04678575,KYDMP,TRNS
00000000000000001a9c,Released,10.58142802,KY Division of Mine Permits,"453538800000",SF,RC,KY8985007,"8985007",SU      04/16/1993  MT      03/03/1992  AM      05/21/1991,FEDERAL MINING CO INC,PERMANENT,"8985007",ELKHORN CITY,PIKEVILLE,17871.1861362,KGS Project,TRNS
00000000000000001aa2,Released,54.30182937,KY Division of Mine Permits,"457686000000",SF,RC,KY8985020,"8985020",SU      03/25/1998  MT      05/20/1997  MI      03/14/1997,WELLMORE COAL CORPORATION DBA THE BLACK DIAMOND CO,PERMANENT,"8985020",ELKHORN CITY,PIKEVILLE,26216.3493084,KGS Project,TRNS
00000000000000001b08,Released,12.25307833,KY Division of Mine Permits,"537782400000",SF,RC,KY8985274,"8985274",SU      06/01/1993  RN      05/31/1993  NW      01/16/1987,POTTER MINING CO INC,PERMANENT,"8985274",ELKHORN CITY,PIKEVILLE,20602.08779,KGS Project,TRNS
00000000000000001b0d,Released,9.18820887,KY Division of Mine Permits,"557391600000",SF,RC,KY8985283,"8985283",SU      12/03/1992  MI      09/09/1988  NW      08/31/1987,POTTER MINING CO INC,PERMANENT,"8985283",ELKHORN CITY,PIKEVILLE,18967.0464271,KGS Project,TRNS
00000000000000001b16,Released,2.88896357,KY Division of Mine Permits,"557391600000",SF,RC,KY8985302,"8985302",SU      12/03/1992  NW      08/31/1987,POTTER MINING CO INC,PERMANENT,"8985302",ELKHORN CITY,PIKEVILLE,1763.1810683,KGS Project,TRNS
00000000000000001b22,Released,4.84912071,KY Division of Mine Permits,"608281200000",SF,RC,KY8985355,"8985355",SU      01/13/1993  MT      06/25/1992  MI      10/02/1990,POTTER MINING CO INC,PERMANENT,"8985355",ELKHORN CITY,PIKEVILLE,5919.68536296,KGS Project,TRNS
00000000000000001b31,Released,26.28353936,KY Division of Mine Permits,"602236800000",SF,RC,KY8985397,"8985397",SU      10/16/1998  MT      01/27/1997  MI      07/26/1995,REDBONE COAL COMPANY INC,PERMANENT,"8985397",ELKHORN CITY,PIKEVILLE,17850.6668689,KGS Project,TRNS
00000000000000001b69,Released,13.95013737,KY Division of Mine Permits,"661075200000",SF,RC,KY8985513,"8985513",SU      03/27/1998  MT      05/13/1993  AM      10/21/1992,WELLMORE COAL CORPORATION DBA THE BLACK DIAMOND CO,PERMANENT,"8985513",ELKHORN CITY,PIKEVILLE,10993.3626998,KGS Project,TRNS
00000000000000001c6f,Released,0.58052914,KY Division of Mine Permits,"572688000000",SF,RC,KY8988033,"8988033",SU      05/17/1993  MT      09/11/1992  MI      01/12/1990,DUNLEARY COAL CORPORATION,PERMANENT,"8988033",ELKHORN CITY,PIKEVILLE,1344.3350139,KGS Project,TRNS
00000000000000001c86,Released,15.34572258,KY Division of Mine Permits,"981964800000",SF,RC,KY8988121,"8986006",MT   6  12/03/2019  RN   6  04/20/2017  MT   5  10/25/2016,CAMBRIAN COAL LLC,PERMANENT,"8988121",ELKHORN CITY,PIKEVILLE,10313.9035366,KYDMP,TRNS
00000000000000001c95,Released,77.88820444,KY Division of Mine Permits,"1190358000000",SF,RC,KY8988156,"0988000",SU      11/29/2016  NC   1  10/15/2015  MI   5  04/24/2013,CLINTWOOD ELKHORN MINING LLC,PERMANENT,"8988156",ELKHORN CITY,PIKEVILLE,44034.7006782,KYDMP,TRNS
00000000000000001ca4,Released,77.88820444,KY Division of Mine Permits,"1480406400000",SF,RC,KY8988182,"0988000",MI   6  09/04/2019  MT   3  06/05/2019  SU   5  11/29/2016,CLINTWOOD ELKHORN MINING LLC,PERMANENT,"8988182",ELKHORN CITY,PIKEVILLE,44034.7006782,KYDMP,TRNS
00000000000000001ce2,Released,39.49533795,KY Division of Mine Permits,"1190271600000",SF,RC,KY8989143,"0989001",SU      12/13/2016  NC   1  09/25/2015  MI   4  05/23/2013,CLINTWOOD ELKHORN MINING LLC,PERMANENT,"8989143",ELKHORN CITY,PIKEVILLE,20503.4921178,KYDMP,TRNS
00000000000000001cf3,Released,39.49533795,KY Division of Mine Permits,"1481616000000",SF,RC,KY8989174,"0989001",MTS   2  06/05/2018  SU   5  12/13/2016,CLINTWOOD ELKHORN MINING LLC,PERMANENT,"8989174",ELKHORN CITY,PIKEVILLE,20503.4921178,KYDMP,TRNS
"000000000000000029d9",Released,158.500198,KY Division of Mine Permits,"385027200000",SF,RC,KY0980188,"0980188",RV      08/31/1983  AM      07/19/1982  NW      03/15/1982,POTTER MINING CO INC,INTERIM,"0980188",ELKHORN CITY,PIKEVILLE,91520.0551905,KGS Project,TRNS
00000000000000002a84,Released,4.07497465,KY Division of Mine Permits,"340614000000",SF,RC,KY0985211,"0985211",RV      06/02/1982  NW      10/17/1980,POTTER MINING CO INC,INTERIM,"0985211",ELKHORN CITY,PIKEVILLE,8962.00581361,KGS Project,TRNS
00000000000000002abb,Released,1.76870321,KY Division of Mine Permits,"350726400000",SF,RC,KY0985280,"0985280",NW      02/11/1981,POTTER MINING CO INC,INTERIM,"0985280",ELKHORN CITY,PIKEVILLE,3929.51434588,KGS Project,TRNS
00000000000000002acc,Released,10.34701794,KY Division of Mine Permits,"352627200000",SF,RC,KY0985300,"0985300",AM      12/07/1981  NW      03/05/1981,FEDERAL MINING CO INC,INTERIM,"0985300",ELKHORN CITY,PIKEVILLE,9780.51631276,KGS Project,TRNS
00000000000000002b04,Released,9.15940288,KY Division of Mine Permits,"387446400000",SF,RC,KY0985378,"0985378",NW      04/12/1982,RUSSELL FORK COAL CO,INTERIM,"0985378",ELKHORN CITY,PIKEVILLE,17901.6745359,KGS Project,TRNS
00000000000000002b65,Released,8.85882887,KY Division of Mine Permits,"286617600000",SF,RC,KY0988000,"0988000",AM      07/13/1982  RV      02/20/1981  NW      01/31/1979,POTTER MINING CO INC,INTERIM,"0988000",ELKHORN CITY,PIKEVILLE,6138.43567221,KGS Project,TRNS
00000000000000002b6e,Released,1.26188042,KY Division of Mine Permits,"316684800000",SF,RC,KY0989001,"0989001",NW      01/14/1980,POTTER MINING CO INC,INTERIM,"0989001",ELKHORN CITY,PIKEVILLE,2860.18759775,KGS Project,TRNS
0000000000000000012c,Released,60.51046453,KY Division of Mine Permits,"444470400000",SF,RC,KY4970042,"0970042",SU      08/31/2005  MT      11/11/1996  RN      05/17/1994,LOST MOUNTAIN MINING COMPANY,PERMANENT,"4970042",HAZARD NORTH,LONDON,11769.9177517,KGS Project,TRNS
"00000000000000000131",Released,207.96314446,KY Division of Mine Permits,"467276400000",SF,RC,KY4970076,"0970076",SU      08/02/1985  NW      10/22/1984,PATRICK COAL CO,PERMANENT,"4970076",HAZARD NORTH,LONDON,38773.8017998,KGS Project,TRNS
"00000000000000000143",Released,186.09442573,KY Division of Mine Permits,"462697200000",SF,RC,KY4977005,"0977005",SU      11/22/2006  RN   4  11/22/2006  MT   2  06/19/2003,LOST MOUNTAIN MINING COMPANY,PERMANENT,"4977005",HAZARD NORTH,LONDON,57915.5026522,KGS Project,TRNS
0000000000000000049f,Released,4.29572045,KY Division of Mine Permits,"470649600000",SF,RC,KY6978004,"2978004",SU      10/29/1992  MI      10/26/1990  RN      11/10/1989,SHAMROCK COAL COMPANY INCORPORATED,PERMANENT,"6978004",HAZARD NORTH,LONDON,1806.99944012,KGS Project,TRNS
000000000000000004a0,Released,279.72280851,KY Division of Mine Permits,"463647600000",SF,RC,KY6978005,"6978005",SU      10/28/2005  RN   4  08/25/2005  RN   3  11/05/1999,BUCKHORN PROCESSING COMPANY,PERMANENT,"6978005",HAZARD NORTH,LONDON,19184.5075693,KGS Project,TRNS
0000000000000000166a,Released,716.08882547,KY Division of Mine Permits,"446803200000",SF,RC,KY8970010,"8970010",SU      01/20/2006  FR   2  09/29/2004  MT      10/24/1996,LESLIE RESOURCES INC,PERMANENT,"8970010",HAZARD NORTH,LONDON,40589.4025657,KGS Project,TRNS
000000000000000016c8,Released,375.87830483,KY Division of Mine Permits,"498898800000",SF,RC,KY8970170,"8970170",SU      10/03/2005  NC      07/16/1998  MI      11/11/1996,LESLIE RESOURCES INC,PERMANENT,"8970170",HAZARD NORTH,LONDON,24411.5473579,KGS Project,TRNS
"00000000000000001712",Released,209.27358077,KY Division of Mine Permits,"762681600000",SF,RC,KY8970360,"8970360",SU      11/27/2006  RN   2  11/27/2006  MT   2  05/07/2002,LOST MOUNTAIN MINING COMPANY,PERMANENT,"8970360",HAZARD NORTH,LONDON,19903.2888047,KGS Project,TRNS
"00000000000000001743",Released,3316.77172613,KY Division of Mine Permits,"1144911600000",SF,RC,KY8970456,"0970065",SU      04/29/2014  MI  14  02/27/2014  MI  16  01/14/2014,ICG HAZARD LLC,PERMANENT,"8970456",HAZARD NORTH,LONDON,256244.295121,KYDMP,TRNS
"00000000000000001755",Released,581.79590757,KY Division of Mine Permits,"1182150000000",SF,RC,KY8970497,"8970360",SU      11/05/2015  MI   9  11/05/2015  MT   4  01/23/2014,FRASURE CREEK MINING LLC,PERMANENT,"8970497",HAZARD NORTH,LONDON,52150.8655406,KYDMP,TRNS
"00000000000000001757",Released,885.89864226,KY Division of Mine Permits,"1196755200000",SF,RC,KY8970499,"8970377",SU      11/05/2015  MI  11  11/05/2015  MT   5  03/13/2015,FRASURE CREEK MINING LLC,PERMANENT,"8970499",HAZARD NORTH,LONDON,66119.0856289,CHIA,TRNS
"00000000000000001758",Released,162.24784542,KY Division of Mine Permits,"1278486000000",SF,RC,KY8970500,"8970500",SU      11/05/2015  RN   1  11/05/2015  MT   2  01/13/2015,FRASURE CREEK MINING LLC,PERMANENT,"8970500",HAZARD NORTH,LONDON,22999.7149401,KYDMP,TRNS
"00000000000000001759",Released,903.75822838,KY Division of Mine Permits,"1224140400000",SF,RC,KY8970503,"8970423",SU      11/05/2015  MT   4  04/13/2015  MTS   2  05/12/201,FRASURE CREEK MINING LLC,PERMANENT,"8970503",HAZARD NORTH,LONDON,123251.985569,KYDMP,TRNS
"00000000000000001760",Released,784.68467213,KY Division of Mine Permits,"1338879600000",SF,RC,KY8970522,"8970522",SU      04/16/2014  NW   1  06/05/2012,ICG HAZARD LLC,PERMANENT,"8970522",HAZARD NORTH,LONDON,62133.7502793,CHIA,TRNS
"00000000000000001761",Released,59.69040211,KY Division of Mine Permits,"1318575600000",SF,RC,KY8970523,"0970042",SU      11/05/2015  SU   3  10/14/2011,FRASURE CREEK MINING LLC,PERMANENT,"8970523",HAZARD NORTH,LONDON,12362.7182071,KYDMP,TRNS
"00000000000000001762",Released,1015.6323585,KY Division of Mine Permits,"1302159600000",SF,RC,KY8970524,"8970024",SU      11/05/2015  SU   3  04/07/2011,FRASURE CREEK MINING LLC,PERMANENT,"8970524",HAZARD NORTH,LONDON,71106.4644904,KYDMP,TRNS
"00000000000000001763",Released,639.25116449,KY Division of Mine Permits,"1319007600000",SF,RC,KY8970525,"8970283",SU      11/05/2015  SU   3  10/19/2011,FRASURE CREEK MINING LLC,PERMANENT,"8970525",HAZARD NORTH,LONDON,74797.9696537,KYDMP,TRNS
"00000000000000001764",Released,337.62345166,KY Division of Mine Permits,"1306911600000",SF,RC,KY8970526,"8970316",SU      11/05/2015  SU   3  06/01/2011,FRASURE CREEK MINING LLC,PERMANENT,"8970526",HAZARD NORTH,LONDON,46958.2965019,KGS Project,TRNS
"00000000000000001765",Released,542.46820971,KY Division of Mine Permits,"1318834800000",SF,RC,KY8970527,"8970329",SU      11/05/2015  SU   3  10/17/2011,FRASURE CREEK MINING LLC,PERMANENT,"8970527",HAZARD NORTH,LONDON,42439.6621939,KYDMP,TRNS
000000000000000017ac,Released,90.75763254,KY Division of Mine Permits,"838623600000",SF,RC,KY8975085,"8975085",SU      07/17/1998  NW      07/29/1996,COCKRELL'S FORK MINING,PERMANENT,"8975085",HAZARD NORTH,LONDON,22054.2049072,KGS Project,TRNS
000000000000000017bd,Released,66.24767355,KY Division of Mine Permits,"1109664000000",SF,RC,KY8975118,"8975085",SU      03/13/2014  MT   3  02/17/2014  MI   2  09/10/2012,ICG HAZARD LLC,PERMANENT,"8975118",HAZARD NORTH,LONDON,25728.0962544,KYDMP,TRNS
000000000000000017c5,Released,66.24767355,KY Division of Mine Permits,"1394694000000",SF,RC,KY8975129,"8975085",SU      05/16/2016  RN   4  05/16/2016  MT   4  01/05/2016,ICG KNOTT COUNTY LLC,PERMANENT,"8975129",HAZARD NORTH,LONDON,25728.0962544,KYDMP,TRNS
"000000000000000017d1",Released,227.42460637,KY Division of Mine Permits,"1310540400000",SF,RC,KY8977017,"0977005",SU      11/05/2015  RN   6  11/05/2015  MT   4  08/26/2014,FRASURE CREEK MINING LLC,PERMANENT,"8977017",HAZARD NORTH,LONDON,27190.6613241,KYDMP,TRNS
000000000000000017dd,Released,54.58612351,KY Division of Mine Permits,"1109664000000",SF,RC,KY8978040,"8976002",SU      08/15/2013  MI   8  07/02/2013  MI   7  11/14/2012,ICG HAZARD LLC,PERMANENT,"8978040",HAZARD NORTH,LONDON,16096.5348358,KYDMP,TRNS
000000000000000017de,Released,62.34093598,KY Division of Mine Permits,"1130396400000",SF,RC,KY8978041,"2978004",SU      12/03/2013  MT   6  12/07/2011  RN   5  05/18/2009,ICG HAZARD LLC,PERMANENT,"8978041",HAZARD NORTH,LONDON,44432.3427491,KYDMP,TRNS
"000000000000000017e2",Released,12.80265098,KY Division of Mine Permits,"1178521200000",SF,RC,KY8978048,"6978005",MI   8  11/05/2015  SU      11/05/2015  RN   6  11/05/2015,FRASURE CREEK MINING LLC,PERMANENT,"8978048",HAZARD NORTH,LONDON,4767.69190545,CHIA,TRNS
"000000000000000017e3",Released,30.66389887,KY Division of Mine Permits,"1182236400000",SF,RC,KY8978049,"8976006",SU      11/05/2015  MI   3  04/10/2015  MT   6  07/16/2014,FRASURE CREEK MINING LLC,PERMANENT,"8978049",HAZARD NORTH,LONDON,17528.4219665,KYDMP,TRNS
"000000000000000017e4",Released,5.936826,KY Division of Mine Permits,"1247468400000",SF,RC,KY8978050,"8976021",SU      02/03/2015  MT   5  07/07/2014  MT   4  10/25/2012,LEECO INC,PERMANENT,"8978050",HAZARD NORTH,LONDON,2866.47783624,KYDMP,TRNS
"000000000000000017e6",Released,54.58612351,KY Division of Mine Permits,"1376550000000",SF,RC,KY8978054,"8976002",SU      04/16/2014  MT   5  01/22/2014  SU   2  08/15/2013,ICG HAZARD LLC,PERMANENT,"8978054",HAZARD NORTH,LONDON,16096.5348358,KYDMP,TRNS
"000000000000000017e7",Released,62.34093598,KY Division of Mine Permits,"1386057600000",SF,RC,KY8978055,"2978004",SU      03/13/2014  SU   5  12/03/2013,ICG HAZARD LLC,PERMANENT,"8978055",HAZARD NORTH,LONDON,44432.3427491,KYDMP,TRNS
"000000000000000017e8",Released,62.34093598,KY Division of Mine Permits,"1394694000000",SF,RC,KY8978059,"2978004",SU      04/25/2016  RN   6  01/28/2015  MT   7  09/16/2014,ICG KNOTT COUNTY LLC,PERMANENT,"8978059",HAZARD NORTH,LONDON,44432.3427491,KYDMP,TRNS
"00000000000000002920",Released,87.38009546,KY Division of Mine Permits,"354182400000",SF,RC,KY0970076,"0970076",RV      01/13/1983  AM      07/12/1982  AM      12/23/1981,PATCO & CO,INTERIM,"0970076",HAZARD NORTH,LONDON,61007.799591,KGS Project,TRNS
00000000000000002f28,Released,313.85335002,KY Division of Mine Permits,"406886400000",SF,RC,KY2978004,"2978004",SU      11/23/1982,SHAMROCK COAL COMPANY INCORPORATED,INTERIM,"2978004",HAZARD NORTH,LONDON,24111.212945,KGS Project,TRNS
"00000000000000000092",Released,5.77333361,KY Division of Mine Permits,"462178800000",SF,RC,KY4665056,"0665056",SU      10/18/1985  RV      10/03/1985  NW      08/24/1984,RIVER PROCESSING INC,PERMANENT,"4665056",HAZARD SOUTH,LONDON,2822.63059017,KGS Project,TRNS
"00000000000000000137",Released,4.46774248,KY Division of Mine Permits,"451900800000",SF,RC,KY4975002,"0975002",SU      03/26/1985  NW      04/27/1984,E A S COAL,PERMANENT,"4975002",HAZARD SOUTH,LONDON,7779.65238173,KGS Project,TRNS
"00000000000000000493",Released,90.24053176,KY Division of Mine Permits,"444643200000",SF,RC,KY6970352,"2970352",SU      05/16/1985  RV      04/26/1984  NW      02/03/1984,RAY COAL CO,PERMANENT,"6970352",HAZARD SOUTH,LONDON,21186.9330848,KGS Project,TRNS
"00000000000000001211",Released,35.48864405,KY Division of Mine Permits,"498466800000",SF,RC,KY8665038,"0665056",AM      05/19/1995  SU      05/18/1995  MT      12/08/1994,KENTUCKY PRINCE MINING COMPANY,PERMANENT,"8665038",HAZARD SOUTH,LONDON,12958.1948078,KGS Project,TRNS
"00000000000000001227",Released,14.43645598,KY Division of Mine Permits,"801817200000",SF,RC,KY8665103,"8665056",SU      02/12/2015  MT   6  09/04/2012  MT   5  03/10/2010,BDCC HOLDING COMPANY INC,PERMANENT,"8665103",HAZARD SOUTH,LONDON,5869.62476533,KYDMP,TRNS
"00000000000000001667",Released,174.71494561,KY Division of Mine Permits,"461833200000",SF,RC,KY8970002,"8970002",SU      05/13/1985  NW      08/20/1984,RAY COAL CO,PERMANENT,"8970002",HAZARD SOUTH,LONDON,16484.3300394,KGS Project,TRNS
000000000000000016cf,Released,298.30042787,KY Division of Mine Permits,"490518000000",SF,RC,KY8970194,"8970194",SU      06/04/2001  RN   3  10/19/2000  MI      01/04/1999,WHITAKER COAL CORPORATION,PERMANENT,"8970194",HAZARD SOUTH,LONDON,68656,KGS Project,TRNS
000000000000000016ef,Released,416.93433359,KY Division of Mine Permits,"579423600000",SF,RC,KY8970287,"8970287",SU      02/03/2015  MT   5  02/21/2014  RN   5  05/07/2013,LEECO INC,PERMANENT,"8970287",HAZARD SOUTH,LONDON,39659.8455,KYDMP,TRNS
0000000000000000170d,Released,315.93515199,KY Division of Mine Permits,"748681200000",SF,RC,KY8970347,"8970347",SU      06/18/1997  MI      04/01/1997  MT      06/28/1996,WHITAKER COAL CORPORATION,PERMANENT,"8970347",HAZARD SOUTH,LONDON,32450.6483971,KGS Project,TRNS
"00000000000000001713",Released,78.05470273,KY Division of Mine Permits,"795945600000",SF,RC,KY8970361,"8970361",SU      04/05/2001  RN   1  03/06/2000  MT   1  04/24/1998,WHITAKER COAL CORPORATION,PERMANENT,"8970361",HAZARD SOUTH,LONDON,18668.1130702,KGS Project,TRNS
"00000000000000001731",Released,79.50980676,KY Division of Mine Permits,"989564400000",SF,RC,KY8970424,"2970352",SU      06/16/2017  MT   6  05/25/2016  NC   1  04/17/2015,WHITAKER COAL LLC,PERMANENT,"8970424",HAZARD SOUTH,LONDON,9879.93081943,KYDMP,TRNS
"00000000000000001733",Released,234.93412178,KY Division of Mine Permits,"991378800000",SF,RC,KY8970426,"8970002",SU      02/24/2017  MT   6  06/12/2015  NC   1  04/17/2015,WHITAKER COAL LLC,PERMANENT,"8970426",HAZARD SOUTH,LONDON,41172.5642777,KYDMP,TRNS
"00000000000000001734",Released,27.67968004,KY Division of Mine Permits,"991638000000",SF,RC,KY8970427,"8970194",SU      01/24/2017  RN   6  09/07/2016  NC   1  04/17/2015,WHITAKER COAL LLC,PERMANENT,"8970427",HAZARD SOUTH,LONDON,16437.0621899,KYDMP,TRNS
"00000000000000001735",Released,460.24191644,KY Division of Mine Permits,"986454000000",SF,RC,KY8970428,"8970361",SU      02/23/2017  NC   1  04/17/2015  RN   4  03/23/2015,WHITAKER COAL LLC,PERMANENT,"8970428",HAZARD SOUTH,LONDON,153654.957484,KYDMP,TRNS
0000000000000000178c,Released,124.64556827,KY Division of Mine Permits,"524473200000",SF,RC,KY8975014,"8975014",SU      04/05/2001  MI      06/01/1998  MI      01/16/1998,WHITAKER COAL CORPORATION,PERMANENT,"8975014",HAZARD SOUTH,LONDON,52290.6101279,KGS Project,TRNS
"00000000000000001792",Released,7.44369782,KY Division of Mine Permits,"480931200000",SF,RC,KY8975026,"0975033",SU      05/08/2001  RN   3  10/11/1999  MT      05/21/1998,WHITAKER COAL CORPORATION,PERMANENT,"8975026",HAZARD SOUTH,LONDON,2555.88999105,KGS Project,TRNS
000000000000000017bf,Released,5.98951965,KY Division of Mine Permits,"1115276400000",SF,RC,KY8975120,"8975013",SU      01/06/2015  MI   4  03/05/2013  MT   5  10/04/2012,BLUE DIAMOND COAL COMPANY,PERMANENT,"8975120",HAZARD SOUTH,LONDON,2703.45262361,KYDMP,TRNS
000000000000000017c0,Released,20.59659129,KY Division of Mine Permits,"1150873200000",SF,RC,KY8975121,"8975121",SU      06/23/2017  MT   3  12/14/2015  NC   1  04/17/2015,WHITAKER COAL LLC,PERMANENT,"8975121",HAZARD SOUTH,LONDON,15202.4629358,DMP E_Shape,TRNS
000000000000000017c1,Released,87.26943453,KY Division of Mine Permits,"1170921600000",SF,RC,KY8975122,"8975014",SU      02/10/2015  MT   4  01/24/2014  MI   6  01/09/2014,BDCC HOLDING COMPANY INC,PERMANENT,"8975122",HAZARD SOUTH,LONDON,20563.7858775,KYDMP,TRNS
000000000000000017c4,Released,22.86051169,KY Division of Mine Permits,"1295942400000",SF,RC,KY8975127,"8975127",SU      02/23/2017  RN   1  01/11/2016  MT   2  06/30/2015,WHITAKER COAL LLC,PERMANENT,"8975127",HAZARD SOUTH,LONDON,7241.80072532,KYDMP,TRNS
"000000000000000017d4",Released,22.66835283,KY Division of Mine Permits,"460796400000",SF,RC,KY8978001,"8978001",SU      04/05/2001  RN   3  10/08/1999  RV   1  05/28/1986,WHITAKER COAL CORPORATION,PERMANENT,"8978001",HAZARD SOUTH,LONDON,13777.7042359,KGS Project,TRNS
"000000000000000017d9",Released,43.89963304,KY Division of Mine Permits,"911808000000",SF,RC,KY8978028,"8978028",SU      12/14/2016  MT   4  11/20/2015  NC   1  04/06/2015,BEAR BRANCH COAL LLC,PERMANENT,"8978028",HAZARD SOUTH,LONDON,13400.1491217,KYDMP,TRNS
000000000000000017da,Released,94.94025524,KY Division of Mine Permits,"986454000000",SF,RC,KY8978035,"8978001",SU      02/22/2017  MT   7  02/03/2017  NC   1  04/17/2015,WHITAKER COAL LLC,PERMANENT,"8978035",HAZARD SOUTH,LONDON,54001.3316521,KYDMP,TRNS
"000000000000000017e9",Released,43.89963304,KY Division of Mine Permits,"1481702400000",SF,RC,KY8978063,"8978028",SU      07/10/2020  RN   4  11/19/2018  MT   5  08/02/2018,BEAR BRANCH COAL LLC,PERMANENT,"8978063",HAZARD SOUTH,HAZARD,13400.1491217,KYDMP,TRNS
000000000000000017ea,Released,243.90404337,KY Division of Mine Permits,"625824000000",SF,RC,KY8979000,"8979000",SU      04/23/2001  RN   2  10/07/1999  MI   1  03/06/1990,WHITAKER COAL CORPORATION,PERMANENT,"8979000",HAZARD SOUTH,LONDON,24732.8812021,KGS Project,TRNS
000000000000000017eb,Released,402.08752635,KY Division of Mine Permits,"918460800000",SF,RC,KY8979002,"8979002",SU      05/17/2017  MT   4  01/12/2017  NC   1  04/06/2015,BEAR BRANCH COAL LLC,PERMANENT,"8979002",HAZARD SOUTH,LONDON,110709.6452,DMP E_Shape,TRNS
